Date,Time,location_name,latitude,longitude,pm25,datetime,AQI
2025-07-08,21:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,6.97,2025-07-08 21:00:00,29.0
2025-07-08,21:00:00,"ICE, Pasig",14.55,121.1,7.29,2025-07-08 21:00:00,30.4
2025-07-08,21:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,3.35,2025-07-08 21:00:00,14.0
2025-07-08,21:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,2.68,2025-07-08 21:00:00,11.2
2025-07-08,21:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,4.45,2025-07-08 21:00:00,18.5
2025-07-08,22:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,2.94,2025-07-08 22:00:00,12.2
2025-07-08,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,3.62,2025-07-08 22:00:00,15.1
2025-07-08,22:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,7.12,2025-07-08 22:00:00,29.7
2025-07-08,22:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,3.27,2025-07-08 22:00:00,13.6
2025-07-08,22:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,2.47,2025-07-08 22:00:00,10.3
2025-07-08,22:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,2.58,2025-07-08 22:00:00,10.8
2025-07-08,22:00:00,"ICE, Pasig",14.55,121.1,18.21,2025-07-08 22:00:00,63.8
2025-07-08,22:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,4.66,2025-07-08 22:00:00,19.4
2025-07-08,23:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,8.16,2025-07-08 23:00:00,34.0
2025-07-08,23:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,2.35,2025-07-08 23:00:00,9.8
2025-07-08,23:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,1.77,2025-07-08 23:00:00,7.4
2025-07-08,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,2.71,2025-07-08 23:00:00,11.3
2025-07-08,23:00:00,"ICE, Pasig",14.55,121.1,15.4,2025-07-08 23:00:00,57.9
2025-07-08,23:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,2.12,2025-07-08 23:00:00,8.8
2025-07-08,23:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,2.98,2025-07-08 23:00:00,12.4
2025-07-08,23:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,2.1,2025-07-08 23:00:00,8.8
2025-07-09,0:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,1.84,2025-07-09 00:00:00,7.7
2025-07-09,0:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,1.7,2025-07-09 00:00:00,7.1
2025-07-09,0:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,1.11,2025-07-09 00:00:00,4.6
2025-07-09,0:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,5.98,2025-07-09 00:00:00,24.9
2025-07-09,0:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,2.9,2025-07-09 00:00:00,12.1
2025-07-09,0:00:00,"ICE, Pasig",14.55,121.1,18.74,2025-07-09 00:00:00,65.0
2025-07-09,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,4.61,2025-07-09 00:00:00,19.2
2025-07-09,0:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,1.29,2025-07-09 00:00:00,5.4
2025-07-09,1:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,0.65,2025-07-09 01:00:00,2.7
2025-07-09,1:00:00,"ICE, Pasig",14.55,121.1,13.85,2025-07-09 01:00:00,54.7
2025-07-09,1:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,2.19,2025-07-09 01:00:00,9.1
2025-07-09,1:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,1.87,2025-07-09 01:00:00,7.8
2025-07-09,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,3.75,2025-07-09 01:00:00,15.6
2025-07-09,1:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,2.38,2025-07-09 01:00:00,9.9
2025-07-09,1:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,9.16,2025-07-09 01:00:00,38.2
2025-07-09,1:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,3.83,2025-07-09 01:00:00,16.0
2025-07-09,2:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,11.23,2025-07-09 02:00:00,46.8
2025-07-09,2:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,1.08,2025-07-09 02:00:00,4.5
2025-07-09,2:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,2.28,2025-07-09 02:00:00,9.5
2025-07-09,2:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,2.26,2025-07-09 02:00:00,9.4
2025-07-09,2:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,2.81,2025-07-09 02:00:00,11.7
2025-07-09,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.49,2025-07-09 02:00:00,31.2
2025-07-09,2:00:00,"ICE, Pasig",14.55,121.1,21.34,2025-07-09 02:00:00,70.4
2025-07-09,2:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,3.02,2025-07-09 02:00:00,12.6
2025-07-09,3:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,2.32,2025-07-09 03:00:00,9.7
2025-07-09,3:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,6.61,2025-07-09 03:00:00,27.5
2025-07-09,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,4.54,2025-07-09 03:00:00,18.9
2025-07-09,3:00:00,"ICE, Pasig",14.55,121.1,17.1,2025-07-09 03:00:00,61.5
2025-07-09,3:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,2.01,2025-07-09 03:00:00,8.4
2025-07-09,3:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,0.81,2025-07-09 03:00:00,3.4
2025-07-09,3:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,16.78,2025-07-09 03:00:00,60.8
2025-07-09,3:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,2.98,2025-07-09 03:00:00,12.4
2025-07-09,4:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,3.78,2025-07-09 04:00:00,15.8
2025-07-09,4:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,3.06,2025-07-09 04:00:00,12.8
2025-07-09,4:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,1.72,2025-07-09 04:00:00,7.2
2025-07-09,4:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,0.82,2025-07-09 04:00:00,3.4
2025-07-09,4:00:00,"ICE, Pasig",14.55,121.1,20.24,2025-07-09 04:00:00,68.1
2025-07-09,4:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,14.98,2025-07-09 04:00:00,57.1
2025-07-09,4:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,2.31,2025-07-09 04:00:00,9.6
2025-07-09,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,3.02,2025-07-09 04:00:00,12.6
2025-07-09,5:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,3.56,2025-07-09 05:00:00,14.8
2025-07-09,5:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.79,2025-07-09 05:00:00,45.0
2025-07-09,5:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,0.67,2025-07-09 05:00:00,2.8
2025-07-09,5:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,4.22,2025-07-09 05:00:00,17.6
2025-07-09,5:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,5.13,2025-07-09 05:00:00,21.4
2025-07-09,5:00:00,"ICE, Pasig",14.55,121.1,33.75,2025-07-09 05:00:00,96.5
2025-07-09,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,4.29,2025-07-09 05:00:00,17.9
2025-07-09,5:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,3.41,2025-07-09 05:00:00,14.2
2025-07-09,6:00:00,"ICE, Pasig",14.55,121.1,22.53,2025-07-09 06:00:00,72.9
2025-07-09,6:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.67,2025-07-09 06:00:00,44.5
2025-07-09,6:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.04,2025-07-09 06:00:00,25.2
2025-07-09,6:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.56,2025-07-09 06:00:00,23.2
2025-07-09,6:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.12,2025-07-09 06:00:00,17.2
2025-07-09,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.41,2025-07-09 06:00:00,39.2
2025-07-09,6:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,8.35,2025-07-09 06:00:00,34.8
2025-07-09,6:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,4.84,2025-07-09 06:00:00,20.2
2025-07-09,7:00:00,"ICE, Pasig",14.55,121.1,47.48,2025-07-09 07:00:00,130.5
2025-07-09,7:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.01,2025-07-09 07:00:00,16.7
2025-07-09,7:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,13.41,2025-07-09 07:00:00,53.8
2025-07-09,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.79,2025-07-09 07:00:00,32.5
2025-07-09,7:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,6.77,2025-07-09 07:00:00,28.2
2025-07-09,7:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.4,2025-07-09 07:00:00,26.7
2025-07-09,7:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,4.8,2025-07-09 07:00:00,20.0
2025-07-09,7:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,9.06,2025-07-09 07:00:00,37.8
2025-07-09,8:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,17.72,2025-07-09 08:00:00,62.8
2025-07-09,8:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.99,2025-07-09 08:00:00,29.1
2025-07-09,8:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.54,2025-07-09 08:00:00,48.1
2025-07-09,8:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,5.98,2025-07-09 08:00:00,24.9
2025-07-09,8:00:00,"ICE, Pasig",14.55,121.1,44.58,2025-07-09 08:00:00,123.4
2025-07-09,8:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,4.69,2025-07-09 08:00:00,19.5
2025-07-09,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.49,2025-07-09 08:00:00,31.2
2025-07-09,8:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,18.53,2025-07-09 08:00:00,64.5
2025-07-09,9:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.13,2025-07-09 09:00:00,29.7
2025-07-09,9:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,9.19,2025-07-09 09:00:00,38.3
2025-07-09,9:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.35,2025-07-09 09:00:00,26.5
2025-07-09,9:00:00,"ICE, Pasig",14.55,121.1,34.12,2025-07-09 09:00:00,97.3
2025-07-09,9:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.73,2025-07-09 09:00:00,23.9
2025-07-09,9:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.13,2025-07-09 09:00:00,42.2
2025-07-09,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.37,2025-07-09 09:00:00,51.6
2025-07-09,9:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.16,2025-07-09 09:00:00,42.3
2025-07-09,10:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,4.92,2025-07-09 10:00:00,20.5
2025-07-09,10:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,8.9,2025-07-09 10:00:00,37.1
2025-07-09,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.71,2025-07-09 10:00:00,40.5
2025-07-09,10:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,7.79,2025-07-09 10:00:00,32.5
2025-07-09,10:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.51,2025-07-09 10:00:00,27.1
2025-07-09,10:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.2,2025-07-09 10:00:00,34.2
2025-07-09,10:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.56,2025-07-09 10:00:00,44.0
2025-07-09,10:00:00,"ICE, Pasig",14.55,121.1,31.38,2025-07-09 10:00:00,91.5
2025-07-09,11:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.25,2025-07-09 11:00:00,38.5
2025-07-09,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.53,2025-07-09 11:00:00,39.7
2025-07-09,11:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,6.43,2025-07-09 11:00:00,26.8
2025-07-09,11:00:00,"ICE, Pasig",14.55,121.1,23.74,2025-07-09 11:00:00,75.5
2025-07-09,11:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.77,2025-07-09 11:00:00,28.2
2025-07-09,11:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.04,2025-07-09 11:00:00,41.8
2025-07-09,11:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.69,2025-07-09 11:00:00,44.5
2025-07-09,11:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,7.31,2025-07-09 11:00:00,30.5
2025-07-09,12:00:00,"ICE, Pasig",14.55,121.1,41.79,2025-07-09 12:00:00,116.5
2025-07-09,12:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,6.0,2025-07-09 12:00:00,25.0
2025-07-09,12:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.65,2025-07-09 12:00:00,40.2
2025-07-09,12:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.34,2025-07-09 12:00:00,34.8
2025-07-09,12:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,11.63,2025-07-09 12:00:00,48.5
2025-07-09,12:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,8.94,2025-07-09 12:00:00,37.2
2025-07-09,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,25.54,2025-07-09 12:00:00,79.3
2025-07-09,12:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.77,2025-07-09 12:00:00,28.2
2025-07-09,13:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.9,2025-07-09 13:00:00,24.6
2025-07-09,13:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.67,2025-07-09 13:00:00,44.5
2025-07-09,13:00:00,"ICE, Pasig",14.55,121.1,53.82,2025-07-09 13:00:00,146.1
2025-07-09,13:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.5,2025-07-09 13:00:00,43.8
2025-07-09,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.3,2025-07-09 13:00:00,42.9
2025-07-09,13:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,7.14,2025-07-09 13:00:00,29.8
2025-07-09,13:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.64,2025-07-09 13:00:00,31.8
2025-07-09,13:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,7.42,2025-07-09 13:00:00,30.9
2025-07-09,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,27.77,2025-07-09 14:00:00,84.0
2025-07-09,14:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,14.96,2025-07-09 14:00:00,57.0
2025-07-09,14:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.79,2025-07-09 14:00:00,32.5
2025-07-09,14:00:00,"ICE, Pasig",14.55,121.1,34.9,2025-07-09 14:00:00,98.9
2025-07-09,14:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,6.13,2025-07-09 14:00:00,25.5
2025-07-09,14:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,12.06,2025-07-09 14:00:00,
2025-07-09,14:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.3,2025-07-09 14:00:00,51.4
2025-07-09,14:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.13,2025-07-09 14:00:00,33.9
2025-07-09,15:00:00,"ICE, Pasig",14.55,121.1,41.92,2025-07-09 15:00:00,116.8
2025-07-09,15:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.76,2025-07-09 15:00:00,36.5
2025-07-09,15:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,11.95,2025-07-09 15:00:00,49.8
2025-07-09,15:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,12.49,2025-07-09 15:00:00,51.8
2025-07-09,15:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.01,2025-07-09 15:00:00,33.4
2025-07-09,15:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.02,2025-07-09 15:00:00,37.6
2025-07-09,15:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,6.65,2025-07-09 15:00:00,27.7
2025-07-09,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,26.06,2025-07-09 15:00:00,80.4
2025-07-09,16:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,7.46,2025-07-09 16:00:00,31.1
2025-07-09,16:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,14.57,2025-07-09 16:00:00,56.2
2025-07-09,16:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.51,2025-07-09 16:00:00,43.8
2025-07-09,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.12,2025-07-09 16:00:00,46.3
2025-07-09,16:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,7.6,2025-07-09 16:00:00,31.7
2025-07-09,16:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.08,2025-07-09 16:00:00,37.8
2025-07-09,16:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.97,2025-07-09 16:00:00,37.4
2025-07-09,16:00:00,"ICE, Pasig",14.55,121.1,26.62,2025-07-09 16:00:00,81.5
2025-07-09,17:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,15.21,2025-07-09 17:00:00,57.5
2025-07-09,17:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,16.08,2025-07-09 17:00:00,59.4
2025-07-09,17:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.01,2025-07-09 17:00:00,
2025-07-09,17:00:00,"ICE, Pasig",14.55,121.1,33.21,2025-07-09 17:00:00,95.4
2025-07-09,17:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.24,2025-07-09 17:00:00,34.3
2025-07-09,17:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.12,2025-07-09 17:00:00,21.3
2025-07-09,17:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,8.97,2025-07-09 17:00:00,37.4
2025-07-09,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.21,2025-07-09 17:00:00,61.7
2025-07-09,18:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,12.56,2025-07-09 18:00:00,52.0
2025-07-09,18:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,13.09,2025-07-09 18:00:00,53.1
2025-07-09,18:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,6.37,2025-07-09 18:00:00,26.5
2025-07-09,18:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.3,2025-07-09 18:00:00,38.8
2025-07-09,18:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,32.83,2025-07-09 18:00:00,94.6
2025-07-09,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.69,2025-07-09 18:00:00,52.2
2025-07-09,18:00:00,"ICE, Pasig",14.55,121.1,53.81,2025-07-09 18:00:00,146.1
2025-07-09,18:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.75,2025-07-09 18:00:00,36.5
2025-07-09,19:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,13.19,2025-07-09 19:00:00,53.3
2025-07-09,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.98,2025-07-09 19:00:00,37.4
2025-07-09,19:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,15.58,2025-07-09 19:00:00,58.3
2025-07-09,19:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,9.43,2025-07-09 19:00:00,39.3
2025-07-09,19:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.47,2025-07-09 19:00:00,35.3
2025-07-09,19:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.24,2025-07-09 19:00:00,34.3
2025-07-09,19:00:00,"ICE, Pasig",14.55,121.1,16.59,2025-07-09 19:00:00,60.4
2025-07-09,19:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,6.51,2025-07-09 19:00:00,27.1
2025-07-09,20:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,9.65,2025-07-09 20:00:00,40.2
2025-07-09,20:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.76,2025-07-09 20:00:00,52.4
2025-07-09,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.73,2025-07-09 20:00:00,36.4
2025-07-09,20:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.57,2025-07-09 20:00:00,35.7
2025-07-09,20:00:00,"ICE, Pasig",14.55,121.1,130.97,2025-07-09 20:00:00,190.0
2025-07-09,20:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,11.0,2025-07-09 20:00:00,45.8
2025-07-09,20:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.13,2025-07-09 20:00:00,33.9
2025-07-09,20:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.74,2025-07-09 20:00:00,32.2
2025-07-09,21:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,10.31,2025-07-09 21:00:00,43.0
2025-07-09,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.98,2025-07-09 21:00:00,37.4
2025-07-09,21:00:00,"ICE, Pasig",14.55,121.1,48.07,2025-07-09 21:00:00,132.0
2025-07-09,21:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.96,2025-07-09 21:00:00,24.8
2025-07-09,21:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.02,2025-07-09 21:00:00,29.2
2025-07-09,21:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,17.91,2025-07-09 21:00:00,63.2
2025-07-09,21:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,7.42,2025-07-09 21:00:00,30.9
2025-07-09,21:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.73,2025-07-09 21:00:00,32.2
2025-07-09,22:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.85,2025-07-09 22:00:00,24.4
2025-07-09,22:00:00,"ICE, Pasig",14.55,121.1,58.4,2025-07-09 22:00:00,152.5
2025-07-09,22:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.23,2025-07-09 22:00:00,26.0
2025-07-09,22:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,6.5,2025-07-09 22:00:00,27.1
2025-07-09,22:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.33,2025-07-09 22:00:00,26.4
2025-07-09,22:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.25,2025-07-09 22:00:00,42.7
2025-07-09,22:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,7.12,2025-07-09 22:00:00,29.7
2025-07-09,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.27,2025-07-09 22:00:00,30.3
2025-07-09,23:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,7.31,2025-07-09 23:00:00,30.5
2025-07-09,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.45,2025-07-09 23:00:00,31.0
2025-07-09,23:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,13.29,2025-07-09 23:00:00,53.5
2025-07-09,23:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.6,2025-07-09 23:00:00,23.3
2025-07-09,23:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.29,2025-07-09 23:00:00,22.0
2025-07-09,23:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.61,2025-07-09 23:00:00,27.5
2025-07-09,23:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.44,2025-07-09 23:00:00,22.7
2025-07-09,23:00:00,"ICE, Pasig",14.55,121.1,35.07,2025-07-09 23:00:00,99.3
2025-07-10,0:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,4.25,2025-07-10 00:00:00,17.7
2025-07-10,0:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,5.51,2025-07-10 00:00:00,23.0
2025-07-10,0:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.47,2025-07-10 00:00:00,18.6
2025-07-10,0:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,4.03,2025-07-10 00:00:00,16.8
2025-07-10,0:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,12.51,2025-07-10 00:00:00,51.9
2025-07-10,0:00:00,"ICE, Pasig",14.55,121.1,30.28,2025-07-10 00:00:00,89.2
2025-07-10,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.89,2025-07-10 00:00:00,28.7
2025-07-10,0:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,5.16,2025-07-10 00:00:00,21.5
2025-07-10,1:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,3.13,2025-07-10 01:00:00,13.0
2025-07-10,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.3,2025-07-10 01:00:00,26.2
2025-07-10,1:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,3.6,2025-07-10 01:00:00,15.0
2025-07-10,1:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,4.18,2025-07-10 01:00:00,17.4
2025-07-10,1:00:00,"ICE, Pasig",14.55,121.1,54.71,2025-07-10 01:00:00,148.3
