Date,Time,location_name,latitude,longitude,pm25
2025-06-21,5:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.33
2025-06-21,5:00:00,"ICE, Pasig",14.55,121.10,24.56
2025-06-21,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.75
2025-06-21,5:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,17.68
2025-06-21,5:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,13.93
2025-06-21,5:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.98
2025-06-21,6:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.21
2025-06-21,6:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,14.58
2025-06-21,6:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.46
2025-06-21,6:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,22.66
2025-06-21,6:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,18.81
2025-06-21,6:00:00,"ICE, Pasig",14.55,121.10,22.64
2025-06-21,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,21.39
2025-06-21,7:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.82
2025-06-21,7:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,18.81
2025-06-21,7:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.29
2025-06-21,7:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,14.14
2025-06-21,7:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,22.24
2025-06-21,7:00:00,"ICE, Pasig",14.55,121.10,21.36
2025-06-21,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,24.50
2025-06-21,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,28.55
2025-06-21,8:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,25.41
2025-06-21,8:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,25.03
2025-06-21,8:00:00,"ICE, Pasig",14.55,121.10,20.08
2025-06-21,8:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,18.46
2025-06-21,8:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,26.37
2025-06-21,8:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,15.16
2025-06-21,9:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,19.64
2025-06-21,9:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.36
2025-06-21,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.52
2025-06-21,9:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,22.58
2025-06-21,9:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.77
2025-06-21,9:00:00,"ICE, Pasig",14.55,121.10,14.01
2025-06-21,9:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,17.24
2025-06-21,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.42
2025-06-21,10:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.78
2025-06-21,10:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.69
2025-06-21,10:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.89
2025-06-21,10:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,9.56
2025-06-21,10:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.30
2025-06-21,10:00:00,"ICE, Pasig",14.55,121.10,10.17
2025-06-21,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.23
2025-06-21,11:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,10.41
2025-06-21,11:00:00,"ICE, Pasig",14.55,121.10,12.14
2025-06-21,11:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,16.51
2025-06-21,11:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.33
2025-06-21,11:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,14.28
2025-06-21,11:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.64
2025-06-21,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.18
2025-06-21,12:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.97
2025-06-21,12:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,13.84
2025-06-21,12:00:00,"ICE, Pasig",14.55,121.10,12.95
2025-06-21,12:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,15.95
2025-06-21,12:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.44
2025-06-21,12:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.47
2025-06-21,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.32
2025-06-21,13:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.67
2025-06-21,13:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,17.52
2025-06-21,13:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,13.40
2025-06-21,13:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,15.02
2025-06-21,13:00:00,"ICE, Pasig",14.55,121.10,15.39
2025-06-21,13:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.18
2025-06-21,14:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,13.51
2025-06-21,14:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,16.65
2025-06-21,14:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.93
2025-06-21,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.08
2025-06-21,14:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,20.09
2025-06-21,14:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,17.30
2025-06-21,14:00:00,"ICE, Pasig",14.55,121.10,15.70
2025-06-21,15:00:00,"ICE, Pasig",14.55,121.10,16.70
2025-06-21,15:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.83
2025-06-21,15:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,16.27
2025-06-21,15:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,19.30
2025-06-21,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.36
2025-06-21,15:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,15.48
2025-06-21,15:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,17.02
2025-06-21,16:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,14.65
2025-06-21,16:00:00,"ICE, Pasig",14.55,121.10,17.61
2025-06-21,16:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.83
2025-06-21,16:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,21.67
2025-06-21,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.42
2025-06-21,16:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,15.80
2025-06-21,16:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,16.54
2025-06-21,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.66
2025-06-21,17:00:00,"ICE, Pasig",14.55,121.10,11.49
2025-06-21,17:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,13.29
2025-06-21,17:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,8.06
2025-06-21,17:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.85
2025-06-21,17:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,9.86
2025-06-21,17:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.03
2025-06-21,18:00:00,"ICE, Pasig",14.55,121.10,27.14
2025-06-21,18:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.66
2025-06-21,18:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,8.38
2025-06-21,18:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,10.39
2025-06-21,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.65
2025-06-21,18:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.91
2025-06-21,19:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,26.16
2025-06-21,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.72
2025-06-21,19:00:00,"ICE, Pasig",14.55,121.10,21.45
2025-06-21,19:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,14.69
2025-06-21,19:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.59
2025-06-21,19:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,15.41
2025-06-21,20:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,19.14
2025-06-21,20:00:00,"ICE, Pasig",14.55,121.10,27.85
2025-06-21,20:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,22.45
2025-06-21,20:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,15.89
2025-06-21,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.07
2025-06-21,20:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.64
2025-06-21,21:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,20.36
2025-06-21,21:00:00,"ICE, Pasig",14.55,121.10,20.37
2025-06-21,21:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,25.00
2025-06-21,21:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.11
2025-06-21,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,26.92
2025-06-21,21:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,20.48
2025-06-21,22:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.83
2025-06-21,22:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,20.52
2025-06-21,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,32.43
2025-06-21,22:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,20.47
2025-06-21,22:00:00,"ICE, Pasig",14.55,121.10,27.31
2025-06-21,22:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,23.08
2025-06-21,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,31.57
2025-06-21,23:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,24.00
2025-06-21,23:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,19.73
2025-06-21,23:00:00,"ICE, Pasig",14.55,121.10,29.24
2025-06-21,23:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.25
2025-06-21,23:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,17.76
2025-06-22,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,26.20
2025-06-22,0:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.83
2025-06-22,0:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,15.64
2025-06-22,0:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,17.71
2025-06-22,0:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,20.54
2025-06-22,0:00:00,"ICE, Pasig",14.55,121.10,29.41
2025-06-22,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,26.57
2025-06-22,1:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,18.12
2025-06-22,1:00:00,"ICE, Pasig",14.55,121.10,29.22
2025-06-22,1:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.04
2025-06-22,1:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,20.22
2025-06-22,1:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,13.27
2025-06-22,2:00:00,"ICE, Pasig",14.55,121.10,29.60
2025-06-22,2:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,14.14
2025-06-22,2:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,15.75
2025-06-22,2:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.74
2025-06-22,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,25.11
2025-06-22,2:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,17.30
2025-06-22,3:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,4.26
2025-06-22,3:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,9.63
2025-06-22,3:00:00,"ICE, Pasig",14.55,121.10,8.71
2025-06-22,3:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,7.02
2025-06-22,3:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.91
2025-06-22,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.21
2025-06-22,4:00:00,"ICE, Pasig",14.55,121.10,7.82
2025-06-22,4:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,5.92
2025-06-22,4:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,1.76
2025-06-22,4:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,3.32
2025-06-22,4:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,4.99
2025-06-22,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.41
2025-06-22,5:00:00,"ICE, Pasig",14.55,121.10,9.52
2025-06-22,5:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,9.11
2025-06-22,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.96
2025-06-22,5:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,4.97
2025-06-22,5:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,5.87
2025-06-22,5:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,3.53
2025-06-22,6:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,10.12
2025-06-22,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.42
2025-06-22,6:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.35
2025-06-22,6:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.46
2025-06-22,6:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.14
2025-06-22,6:00:00,"ICE, Pasig",14.55,121.10,15.86
2025-06-22,7:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,17.52
2025-06-22,7:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.12
2025-06-22,7:00:00,"ICE, Pasig",14.55,121.10,17.92
2025-06-22,7:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,16.58
2025-06-22,7:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,11.27
2025-06-22,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,19.44
2025-06-22,8:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,19.83
2025-06-22,8:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,20.37
2025-06-22,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,36.65
2025-06-22,8:00:00,"ICE, Pasig",14.55,121.10,26.05
2025-06-22,8:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,18.11
2025-06-22,8:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,11.81
2025-06-22,9:00:00,"ICE, Pasig",14.55,121.10,30.92
2025-06-22,9:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,25.56
2025-06-22,9:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,27.10
2025-06-22,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,61.37
2025-06-22,9:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,20.28
2025-06-22,9:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,28.37
2025-06-22,10:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,27.37
2025-06-22,10:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,27.47
2025-06-22,10:00:00,"ICE, Pasig",14.55,121.10,31.75
2025-06-22,10:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.80
2025-06-22,10:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,26.10
2025-06-22,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,45.03
2025-06-22,10:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,21.47
2025-06-22,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,32.70
2025-06-22,11:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,25.29
2025-06-22,11:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,16.75
2025-06-22,11:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,29.04
2025-06-22,11:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,27.74
2025-06-22,11:00:00,"ICE, Pasig",14.55,121.10,40.92
2025-06-22,11:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,27.52
2025-06-22,12:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,49.51
2025-06-22,12:00:00,"ICE, Pasig",14.55,121.10,32.83
2025-06-22,12:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,22.99
2025-06-22,12:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,44.34
2025-06-22,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,44.24
2025-06-22,12:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,45.75
2025-06-22,12:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,33.08
2025-06-22,13:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,24.40
2025-06-22,13:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,40.98
2025-06-22,13:00:00,"ICE, Pasig",14.55,121.10,12.95
2025-06-22,13:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,16.63
2025-06-22,13:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,20.48
2025-06-22,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,42.07
2025-06-22,13:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,37.46
2025-06-22,14:00:00,"ICE, Pasig",14.55,121.10,12.71
2025-06-22,14:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.46
2025-06-22,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,25.60
2025-06-22,14:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,8.93
2025-06-22,14:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.66
2025-06-22,14:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.63
2025-06-22,14:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.13
2025-06-22,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.44
2025-06-22,15:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,8.40
2025-06-22,15:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,8.74
2025-06-22,15:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,6.77
2025-06-22,15:00:00,"ICE, Pasig",14.55,121.10,9.82
2025-06-22,15:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.72
2025-06-22,15:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.99
2025-06-22,16:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.90
2025-06-22,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.76
2025-06-22,16:00:00,"ICE, Pasig",14.55,121.10,17.09
2025-06-22,16:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,8.41
2025-06-22,16:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,11.92
2025-06-22,16:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.48
2025-06-22,16:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,9.88
2025-06-22,17:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.01
2025-06-22,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.01
2025-06-22,17:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,15.16
2025-06-22,17:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.35
2025-06-22,17:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.05
2025-06-22,17:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,14.24
2025-06-22,17:00:00,"ICE, Pasig",14.55,121.10,12.77
2025-06-22,18:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,26.36
2025-06-22,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.09
2025-06-22,18:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.28
2025-06-22,18:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.58
2025-06-22,18:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,47.86
2025-06-22,18:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,16.24
2025-06-22,19:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,29.09
2025-06-22,19:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,18.77
2025-06-22,19:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.37
2025-06-22,19:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,22.58
2025-06-22,19:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,53.19
2025-06-22,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,69.89
2025-06-22,20:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,20.79
2025-06-22,20:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,13.67
2025-06-22,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,32.09
2025-06-22,20:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,27.64
2025-06-22,20:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,30.31
2025-06-22,20:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,16.55
2025-06-22,21:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,20.89
2025-06-22,21:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.35
2025-06-22,21:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.44
2025-06-22,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.27
2025-06-22,21:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,15.60
2025-06-22,21:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,11.18
2025-06-22,22:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,24.88
2025-06-22,22:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.51
2025-06-22,22:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,8.98
2025-06-22,22:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.32
2025-06-22,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.59
2025-06-22,22:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.14
2025-06-22,23:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,9.51
2025-06-22,23:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,6.15
2025-06-22,23:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,11.66
2025-06-22,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.86
2025-06-22,23:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.63
2025-06-22,23:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.46
2025-06-23,0:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.34
2025-06-23,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.68
2025-06-23,0:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.80
2025-06-23,0:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.32
2025-06-23,0:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.18
2025-06-23,0:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,10.31
2025-06-23,1:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.81
2025-06-23,1:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.69
2025-06-23,1:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,13.67
2025-06-23,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.37
2025-06-23,1:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.99
2025-06-23,1:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,11.13
2025-06-23,2:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,9.12
2025-06-23,2:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.67
2025-06-23,2:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.51
2025-06-23,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.14
2025-06-23,2:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.95
2025-06-23,2:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,10.76
2025-06-23,3:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,6.32
2025-06-23,3:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.17
2025-06-23,3:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,4.05
2025-06-23,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.33
2025-06-23,3:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,9.30
2025-06-23,3:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.28
2025-06-23,4:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.38
2025-06-23,4:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,6.52
2025-06-23,4:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,9.54
2025-06-23,4:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.58
2025-06-23,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.95
2025-06-23,4:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.78
2025-06-23,5:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,3.83
2025-06-23,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.16
2025-06-23,5:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,6.21
2025-06-23,5:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.42
2025-06-23,5:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,6.91
2025-06-23,5:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,8.56
2025-06-23,6:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,2.25
