datetime,wind_dir,wind_speed,wind_dir_deg
2025-07-15 03:00:00,WSW,7.2,247.5
2025-07-15 06:00:00,SSW,7.2,202.5
2025-07-15 09:00:00,SSE,7.2,157.5
2025-07-15 12:00:00,S,3.6,180.0
2025-07-15 15:00:00,WSW,3.6,247.5
2025-07-15 18:00:00,SSW,3.6,202.5
2025-07-15 21:00:00,ESE,3.6,112.5
2025-07-16 00:00:00,W,3.6,270.0
2025-07-16 00:00:00,W,3.6,270.0
2025-07-16 03:00:00,W,3.6,270.0
2025-07-16 06:00:00,SSW,7.2,202.5
2025-07-16 09:00:00,SW,7.2,225.0
2025-07-16 12:00:00,CAL,0.0,
2025-07-16 15:00:00,NW,3.6,315.0
2025-07-16 18:00:00,ESE,3.6,112.5
2025-07-16 21:00:00,CAL,0.0,
2025-07-17 00:00:00,SSW,3.6,202.5
2025-07-17 00:00:00,SSW,3.6,202.5
2025-07-17 03:00:00,W,3.6,270.0
2025-07-17 06:00:00,W,7.2,270.0
2025-07-17 09:00:00,SW,3.6,225.0
2025-07-17 12:00:00,N,7.2,0.0
2025-07-17 15:00:00,N,3.6,0.0
2025-07-17 18:00:00,CAL,0.0,
2025-07-17 21:00:00,CAL,0.0,
2025-07-18 00:00:00,CAL,0.0,
2025-07-18 00:00:00,CAL,0.0,
2025-07-18 03:00:00,WSW,7.2,247.5
2025-07-18 06:00:00,SSW,7.2,202.5
2025-07-18 09:00:00,WSW,7.2,247.5
2025-07-18 12:00:00,NW,3.6,315.0
2025-07-18 15:00:00,E,3.6,90.0
2025-07-18 18:00:00,S,3.6,180.0
2025-07-18 21:00:00,SW,7.2,225.0
2025-07-19 00:00:00,SW,7.2,225.0
2025-07-19 00:00:00,SW,7.2,225.0
2025-07-19 03:00:00,SW,10.8,225.0
2025-07-19 06:00:00,W,7.2,270.0
2025-07-19 09:00:00,SE,3.6,135.0
2025-07-19 12:00:00,NW,7.2,315.0
2025-07-19 15:00:00,SE,3.6,135.0
2025-07-19 18:00:00,SSW,3.6,202.5
2025-07-19 21:00:00,W,7.2,270.0
2025-07-20 00:00:00,SW,3.6,225.0
2025-07-20 00:00:00,SW,3.6,225.0
2025-07-20 03:00:00,S,7.2,180.0
2025-07-20 06:00:00,SW,7.2,225.0
2025-07-20 09:00:00,S,7.2,180.0
2025-07-20 12:00:00,S,3.6,180.0
2025-07-20 15:00:00,ESE,3.6,112.5
2025-07-20 18:00:00,SSE,3.6,157.5
2025-07-20 21:00:00,SE,3.6,135.0
2025-07-21 00:00:00,SSW,7.2,202.5
2025-07-21 00:00:00,SSW,7.2,202.5
2025-07-21 03:00:00,E,7.2,90.0
2025-07-21 06:00:00,SW,3.6,225.0
2025-07-21 09:00:00,N,3.6,0.0
2025-07-21 12:00:00,SW,3.6,225.0
2025-07-21 15:00:00,E,3.6,90.0
2025-07-21 18:00:00,SE,3.6,135.0
2025-07-21 21:00:00,WSW,3.6,247.5
2025-07-22 00:00:00,ENE,7.2,67.5
2025-07-22 00:00:00,ENE,7.2,67.5
2025-07-22 03:00:00,W,7.2,270.0
2025-07-22 06:00:00,WSW,3.6,247.5
2025-07-22 09:00:00,SW,7.2,225.0
2025-07-22 12:00:00,NNW,3.6,337.5
2025-07-22 15:00:00,CAL,0.0,
2025-07-22 18:00:00,WNW,3.6,292.5
2025-07-22 21:00:00,SW,3.6,225.0
2025-07-23 00:00:00,SE,3.6,135.0
2025-07-23 00:00:00,SE,3.6,135.0
2025-07-23 03:00:00,W,7.2,270.0
2025-07-23 06:00:00,W,3.6,270.0
2025-07-23 09:00:00,S,3.6,180.0
2025-07-23 12:00:00,SW,3.6,225.0
2025-07-23 15:00:00,SSE,3.6,157.5
2025-07-23 18:00:00,WNW,3.6,292.5
2025-07-23 21:00:00,SSW,3.6,202.5
2025-07-24 00:00:00,SSE,7.2,157.5
2025-07-24 00:00:00,SSE,7.2,157.5
2025-07-24 03:00:00,E,7.2,90.0
2025-07-24 06:00:00,SSE,3.6,157.5
2025-07-24 09:00:00,S,3.6,180.0
2025-07-24 12:00:00,SW,7.2,225.0
2025-07-24 15:00:00,S,7.2,180.0
2025-07-24 18:00:00,S,7.2,180.0
2025-07-24 21:00:00,S,7.2,180.0
2025-07-25 00:00:00,S,3.6,180.0
2025-07-25 00:00:00,S,3.6,180.0
2025-07-25 03:00:00,SSW,3.6,202.5
2025-07-25 06:00:00,W,7.2,270.0
2025-07-25 09:00:00,W,7.2,270.0
2025-07-25 12:00:00,SE,3.6,135.0
2025-07-25 15:00:00,W,3.6,270.0
2025-07-25 18:00:00,SSE,3.6,157.5
2025-07-25 21:00:00,S,3.6,180.0
2025-07-26 00:00:00,S,7.2,180.0
2025-07-26 00:00:00,S,7.2,180.0
2025-07-26 03:00:00,W,7.2,270.0
2025-07-26 06:00:00,W,7.2,270.0
2025-07-26 09:00:00,SSE,3.6,157.5
2025-07-26 12:00:00,S,3.6,180.0
2025-07-26 15:00:00,W,3.6,270.0
2025-07-26 18:00:00,SE,3.6,135.0
2025-07-26 21:00:00,CAL,0.0,
2025-07-27 00:00:00,SE,3.6,135.0
2025-07-27 00:00:00,SE,3.6,135.0
2025-07-27 03:00:00,WSW,10.8,247.5
2025-07-27 06:00:00,SW,10.8,225.0
2025-07-27 09:00:00,W,10.8,270.0
2025-07-27 12:00:00,E,3.6,90.0
2025-07-27 15:00:00,W,10.8,270.0
2025-07-27 18:00:00,W,3.6,270.0
2025-07-27 21:00:00,SW,3.6,225.0
2025-07-28 00:00:00,SSW,7.2,202.5
2025-07-28 00:00:00,SSW,7.2,202.5
2025-07-28 03:00:00,SW,7.2,225.0
2025-07-28 06:00:00,W,10.8,270.0
2025-07-28 09:00:00,S,10.8,180.0
2025-07-28 12:00:00,WSW,7.2,247.5
2025-07-28 15:00:00,SW,7.2,225.0
2025-07-28 18:00:00,SW,7.2,225.0
2025-07-28 21:00:00,NW,3.6,315.0
2025-07-29 00:00:00,W,7.2,270.0
2025-07-29 00:00:00,W,7.2,270.0
2025-07-29 03:00:00,SW,10.8,225.0
2025-07-29 06:00:00,W,10.8,270.0
2025-07-29 09:00:00,S,7.2,180.0
2025-07-29 12:00:00,SW,7.2,225.0
2025-07-29 15:00:00,SSW,3.6,202.5
2025-07-29 18:00:00,WSW,7.2,247.5
2025-07-29 21:00:00,SW,3.6,225.0
2025-07-30 00:00:00,SSW,7.2,202.5
2025-07-30 00:00:00,SSW,7.2,202.5
2025-07-30 03:00:00,WSW,10.8,247.5
2025-07-30 06:00:00,SW,10.8,225.0
2025-07-30 09:00:00,SW,7.2,225.0
2025-07-30 12:00:00,S,3.6,180.0
2025-07-30 15:00:00,SW,3.6,225.0
2025-07-30 18:00:00,S,3.6,180.0
2025-07-30 21:00:00,WSW,7.2,247.5
2025-07-31 00:00:00,SW,10.8,225.0
